,rosen_rs,rosen_es,rosen_ns,rosen_qd,rosen_me,rastrigin_rs,rastrigin_es,rastrigin_ns,rastrigin_qd,rastrigin_me,ackley_rs,ackley_es,ackley_ns,ackley_qd,ackley_me
0,0.08854210448992993,0.003798134447172054,0.4201847701416223,0.059387238136248674,0.01733034035563995,1.576337189449589,9.949612868851181,2.0680203073511514,0.14234426535880473,1.023297808654057,2.430417152951442,2.5820650098006013,0.763824112415783,0.01337904236601517,0.05762909800877836
1,0.008706242047041018,4.5008004733786455,0.010439318195847024,0.004570861961129496,0.05161566733071609,1.350553550493693,0.9949958800418628,0.5192548397758294,1.6159476338656944,0.08506934387022369,0.6988862564533918,3.576684162472759,1.625823494566884,0.029299980880836074,0.17335628059360175
2,0.16526125047501572,0.017138130886277768,0.02108363600424043,0.13844547476845392,0.05515513164394882,1.6666872435192204,8.954699133519236,1.0015820351079867,0.1265212729739673,0.8157879070369844,0.7168300275136161,7.962855612053236,0.9982004381445577,0.06339581741482903,0.3013941386656249
3,0.5292968825077152,0.5637002465664404,0.1664687016176529,0.022139614676191903,0.020719846811862584,1.0229065686450234,3.979883347461403,5.124784363991569,1.0512553645671971,0.0483263050663858,0.299070729922601,7.9622876777412515,2.6642305684914795,0.001503636891030169,0.19686348912943785
4,0.01018714344034972,0.5828180839752644,0.0021729232251729534,0.06714812422057792,0.1984730291135796,1.677277270308494,12.934445827966998,3.193866064844311,2.1738517211157884,0.7749576908682805,0.3378463593466954,9.353261156700166,1.4553002228747403,0.004963403445316317,0.09378647118079542
5,0.1853747556269438,0.5702710836724629,0.026852976106703577,0.140046638628968,0.02191347825949541,0.8865934617575881,3.979850093463721,0.7520010974364837,3.895008771508536,0.17740878971843443,1.1436849051020772,5.383689984852147,1.2123289663747734,0.027413402226745376,0.2247545470592982
6,0.6431256426503387,0.22701313151628527,0.006298265734164448,0.037593972592710564,0.015675638847196062,0.498576075952208,9.949682857258551,1.395937469425803,0.9979695114772511,0.5174671377489695,0.7606489620195518,9.001105779268803,0.03486666983905451,0.06031050664709525,0.20472238698807388
7,0.027677140598740192,0.004490223531621825,0.0013906470683746524,0.0073507764423929286,0.1827632209249325,1.4115351158437193,24.873854492111057,3.6458434280939116,2.0417392263302325,0.6568776236689438,0.5159038009809009,5.383875693420098,1.2698408824935719,0.13893223863353654,0.07715657781101015
8,0.107618620521046,0.5891890915322194,0.04630145325296615,0.02254755860958003,0.0267123637953422,2.01998963435301,7.959674395484079,1.1760007636584149,1.8791438241140916,1.441898774890653,0.9252514571605346,7.182015963936124,2.5831996148868868,0.01887259645713968,0.48592446135165446
9,0.6847084103495162,4.2382732548834845,0.181424351869096,0.16591812473749218,0.07873576437034244,1.0943317880108445,12.934436949639034,2.325433796108797,1.2572586678942912,1.2358356872672118,1.2858329988204282,6.8829694990137344,0.7885461229573494,0.056367758456602246,0.9084117094438753
10,0.032168488569460724,0.4211710133881984,0.14283644905097587,0.14999378644605874,0.0019123288450463558,2.3380717555459576,1.9899380962749262,1.2526434354759104,0.6956173704196331,1.9763738622240794,0.3577613760115703,7.182111019791076,2.5843590116827677,0.025172345083063874,0.5226076649210256
11,0.19877761380295111,0.5782497112427312,0.15726696997210152,0.05580432049254527,0.08629847462750938,2.582756739245042,0.9950135799919266,2.2006331222821487,0.11150694278833129,1.0803952098646583,0.7953023453891568,2.583971068391403,0.7851571588920763,0.12983145997591805,0.47873286098246126
12,0.20167884378680703,0.5317167686733817,0.14774615238646102,0.0846745329701678,0.05807560273244422,1.2802655273122951,0.9949604948237649,3.6776469954225277,0.1781164516448115,1.9301140957771423,0.4465688976102804,4.887037717532873,0.39669930224527405,0.012542881613061496,0.9940693637375411
13,0.02951240564219373,0.0006568643676960999,0.2545702349556756,0.003907935142436033,0.06256743574085355,1.083536566113203,8.954629607042541,1.5213446503259362,2.3348237243047976,0.6887583212783497,0.17748661316344183,2.585326478767154,1.0944153018646574,0.033973154251604853,0.8245230677437156
14,0.04099358466715689,0.00016006060414339455,0.13694858800496879,0.07020731722653492,0.1344616372741253,0.2625724473012383,9.949654645442136,1.645961712931964,1.152961045125906,2.1256455580647042,0.7467251350459705,6.559876933067784,1.2306885818286055,0.019486197512545544,0.3375139117708521
15,0.9546306909031502,0.5780937059133229,0.06055345022055976,0.010609373950890148,0.24061596562575094,2.2912026953514584,4.974793426514905,1.457334497379641,2.8685788054330885,0.6263303387500407,0.04756237488978954,6.88303340123514,0.040777203614325686,0.054321148711728995,0.5642591735327187
16,0.19165447366875824,0.563226155703364,0.13228316887286112,0.10355697115638,0.06297705115483962,1.1283231480858333,24.873858481741657,2.151638054216253,0.9317071322141111,2.176551145350089,1.596476079924436,9.353184236319674,1.1383086792936403,0.32416009328616724,0.435661795430768
17,0.19147498026165868,0.5850524310545748,0.08602974302625394,0.08611522552045363,0.02896891712948644,1.6795684979776446,17.909210281409596,1.9499730514062534,1.1856040086341437,0.5769622377278694,0.823078503244659,7.961958862205288,0.20626613822442152,0.09668211971453289,0.43108631105167916
18,0.0465613370554421,6.75653947003661,0.16211016530031766,0.01885818654144324,0.03389569281782719,1.5561768476456308,16.914244893862737,1.0450250047622909,1.1337516642547207,1.0509290017892354,0.22552295198315164,6.882731749989599,0.8054004875886598,0.009227278953748197,0.5011878581451477
19,0.04691155669092112,0.568364629687892,0.11206508521240088,0.017730508612714305,0.04882834067763789,0.37078278888130356,4.97481806141802,1.2168724152225998,0.3455010045079838,1.340498295842579,0.1781718305226505,4.885049253436861,1.493888896856749,0.3680212402516254,0.5410820332863082
20,0.31713127886236564,0.6048215120635393,1.042678862383835,0.01610201802436887,0.010876026475894812,1.8510367692387888,1.9899295452087173,0.01810928796023603,1.2913285181108236,1.0383098785731093,0.744361583597712,7.961734029970055,0.8594298835486072,0.29721674516842356,0.49818986785949093
21,0.035983232204653076,0.5817077994343691,0.2869717575480916,0.10814849445121359,0.06533207088784788,1.0182269032724207,16.914213833300128,1.2266484514297353,1.0310372871488234,0.48072561065001196,1.1913494916973768,9.0012530163991,2.1025223271878524,0.03397884891910152,0.29679177429124337
22,0.49825715503783763,0.5761840414405938,0.0711775260842603,0.027800230568363067,0.009135199818419721,1.6278328629688232,7.959664477402965,2.3142760901028083,1.198998626563025,1.2649095864896438,0.7147083955136004,2.584565563543311,0.25424834580985234,0.039925249562685394,0.6277493647851529
23,0.15942875831030223,0.5883251787143167,0.32497126187693487,0.01675398442215855,0.007683413115400293,1.0419953059637876,4.974816606573757,2.2354703138619065,1.7976819350222648,0.4260287953841413,0.48914089307032427,7.181883734082927,0.27822823295649,0.07274074891687476,0.5064044402731049
24,0.36299346623449064,0.5728625833976364,0.3486555628448662,0.01763891724672522,0.0018643517638518982,1.5891449527870378,17.909217476420693,2.5443045234511956,2.71994777317137,1.3337601212570647,1.1461040719357634,4.88506273246497,0.7155633105972719,0.008231816139979031,0.46769509029210354
25,0.0950148130961912,0.0005586537199239283,0.014553472281782396,0.040869581703333394,0.020559704874410764,0.1619124145251476,12.934435560767419,2.3718854770900393,1.1269932742346178,0.13508555387048204,0.8810569252321834,10.120793325934592,2.2774269754544996,0.12179710714908154,0.08121176180489087
26,0.045900170506897514,0.5702793966579577,0.2663217320738108,0.0032370691857493503,0.020257780267698672,0.6883892059050112,15.919262458587115,2.4315770033499717,1.0817615714191717,1.0046294494833816,0.6927250519133388,7.961805150049118,0.2420410797996979,0.03636235556565737,0.07465272121176625
27,0.004943637858903181,0.5691925467048574,0.3263432769512654,0.007627229285461164,0.015810664786741088,1.8638876563640778,7.959681906775343,1.042660884746013,0.3754588169818156,0.2285741170014859,0.19187092287886642,7.961722557994513,0.442909471257515,0.2732026625987487,0.1412145031777321
28,0.05586111213955337,0.5623911932403208,0.09689531097179727,0.4716266702968601,0.0019349621538002335,0.7909066906754063,3.979849523113849,1.2569956019369464,1.1771931461541918,1.5899243950733144,0.7599952837914117,3.5774011081618973,0.8353553805759582,0.5741361670590912,0.14271043033188135
29,0.40871175356910805,3.64162891100058,0.4947222168189024,0.2815493848211634,0.056816707086631286,2.064604774554784,3.9798369956165267,2.169244224886544,0.4394805477695414,2.0973770525409705,0.4239107534299116,6.883194328471415,1.382844690330998,0.0468605124130157,0.9721291939330605
30,0.029115902480928844,0.5446139328252968,0.1364664629249444,0.010525008377991137,0.0029932361921309594,0.92703714302192,3.9798313422084846,3.213408945482371,3.486855950131414,0.378845160574663,1.3869640937322423,6.88378414047501,2.281224567818356,0.11870122050792631,0.37671707653928976
31,0.20620064308975425,0.5848016770920774,0.09186553727649685,0.035209319475595226,0.04493091351851029,1.7686844171800615,12.93445934459296,1.3598219368592126,1.1831412138916448,1.696582095269676,0.9807056914622585,3.5775239464890234,2.7657795003654684,0.11448482774328994,0.09998038417322874
32,0.17516898173416337,0.5529747583998138,0.039340482051578765,0.0012547774656186486,0.025404616300227417,1.1713891210346148,16.91420561867512,1.9207045224314427,1.1963970669807154,0.7919993619401104,0.3092932360030858,2.5861332960739283,2.4024653416831363,0.04250567085722423,1.023155572524736
33,0.5419562892076237,0.5666592771493822,0.25330112815880224,0.18576216669665224,0.023238011572528625,2.357419803206568,3.979870050906996,1.1438706359007966,2.1979594944579794,0.008501984167622822,1.8992025362163467,6.560942881400681,1.2098697453527159,0.02946467349974924,0.20114636358140103
34,0.34471816755591544,0.575035706472051,0.24631287252779507,0.061544473660862735,0.041871115814685084,0.03207923617821251,1.9899415028585103,2.049152074511582,1.3551857879855262,0.0808188514622934,0.18098442460575015,9.001148980656673,1.0463027997070569,0.014404987489015753,0.529476336488095
35,0.49314972126481665,0.00044378660737869454,0.009465193844621583,0.013240568337446903,0.03250188161509428,1.1516554608681275,8.954611189590361,1.9234305986847033,1.289568411087302,1.5102379998699007,0.7976441831722525,0.0009710641258777741,1.2981206207640454,0.12066205791085238,0.42362480847651796
36,0.1357274042623767,0.008193526668580886,0.11215678261106483,0.09233537105520476,0.054335630592810734,2.0759328701990967,12.93443955334377,1.7861348760722784,1.9750405227880066,1.1640787895927858,0.773702266637045,3.576651258054806,1.2017235525702752,0.016528662321807275,0.09955421145834364
37,0.4027270511572491,6.362744305755808,0.49309368149686195,0.24554870760713052,0.15884766632981312,0.26787393148647,15.919258981631735,2.7008998529440404,1.0486106336144232,2.0451332529067727,0.26189394291436585,6.8835703456193915,2.4154133466721674,0.01491320645697769,0.0286633783654473
38,0.009796733854798331,0.0016317492287423005,0.12932059227708065,0.05534493591593154,0.07398863047063614,1.1961294398740279,19.8990773110572,1.367692747449059,1.0669992331339273,0.006333855061125604,1.169098023242661,3.5784370946996056,0.9760561811079143,0.0041696015555992005,0.39256085742741575
39,0.02222954075117251,0.5777935352297723,0.6042174695292077,0.08445951239795393,0.022369488587147966,1.3924658474660774,0.9949634836837014,2.592635745037814,1.7000581273409736,2.1858842970614383,0.11726591099902706,3.5780279386317986,2.530073570877544,0.07187895674502798,0.32444908369915026
40,0.012573472042851367,0.616921174361138,0.14136362269218194,0.07487341231777053,0.028790310052331142,1.4569995985659787,12.934465194082982,1.527836925662072,1.8906852947342543,1.1687408379916846,1.0608816839591206,7.9620803012694505,1.6254760078366282,0.15703556253718887,0.02260210576250188
41,0.4884279344574816,0.5727039395654816,0.008409810654474239,0.06387743255829734,0.011864190509335439,1.0513354989135593,31.838530310869103,2.3396726089533573,1.6946439703138552,0.21710993747743856,0.4643575571762497,9.001215861332282,2.842778520834454,0.12261903341702407,0.5479243460470187
42,0.11738845470897245,3.4076905062269964,0.011333248449587406,0.032969472876507325,0.04637021150290012,1.0920430847849616,0.9950130651698146,0.05236455017474739,1.0982594154105065,2.373523682077863,0.581175592289231,2.584744235855389,0.4597059112665356,0.11147774364012975,1.0210741836120292
43,0.07597288003918423,0.5835625131902706,0.3026904434024231,0.05414290350636547,0.017642198000715252,1.396930525196776,9.949579931277786,2.4189636241989483,0.42651768860985584,1.2031162031390963,0.14855938769571964,10.120451846575484,1.5524485673596011,0.057731940537561144,0.2711525440856164
44,0.021060297383557264,0.5954856615467548,0.09290086513869872,0.00040401320358437115,0.004429683157078613,1.3911709757911375,4.974800229351043,0.0015742768230886384,5.215441911378644,0.3721010790920616,1.0487069988132127,7.9625543910714285,0.12264848562215036,0.016983627530891,0.429751873402175
45,0.023785195268448286,0.5635280850204158,0.2257512955212355,0.0416729311179154,0.03212021621024692,0.8999201383946485,16.914221005372028,0.538425799145827,1.9959395729439748,1.1507513630681458,0.9103838486771814,7.182721916255002,0.4158586317607593,0.014980748232513719,0.28706316187644276
46,0.14590313509539565,0.5739417151189322,0.14962523746799922,0.06041998615250872,0.03344097396227405,2.792701051393479,2.6941373079125697e-06,0.4432823268532431,0.33050085376580896,1.2707866752237216,2.1224421115020284,10.120465058568556,0.01663785819152963,0.031036093633964867,0.619457278164262
47,0.019105925103717978,0.10308584936398875,0.2909723003058603,0.11330857806788816,0.13338346452416072,0.8502719579380695,12.934455127993587,2.490096160876135,1.243896736305608,1.9266859129603873,0.7101529268057121,7.181602079166247,1.3432461403436307,0.12287092825939538,0.7550084983837451
48,0.19401820168674136,0.5452378088147448,0.055150804510992205,0.015274663609623845,0.2406421704696088,2.3542045440250767,4.974790971498891,1.3197568655484595,0.039948571931972765,2.7256320368450915,0.5465540967590918,7.181498240344855,0.7455299772789203,0.024526692546917417,0.07804307432999735
49,0.6407309675979371,0.5532644548965497,0.018471588631491054,0.02321388130524656,0.04771205963132695,0.9101754050607695,4.974796459791911,1.1879183534446796,1.2658418189544136,0.24146161189498727,1.8173426102856887,8.81317042788626,0.0916805679824968,0.037792874108316,0.39246929293553734
50,0.03952932477981784,0.5956057850666395,0.05959268103286575,0.04934205383645744,0.048640606860597776,1.9382779525604725,24.873845850761082,2.300910332501509,2.1335484744625646,1.283943965275249,0.9567620111134794,6.882839461966997,2.368890004518221,0.010736254607486728,0.27810351848228265
51,0.09354111390452535,0.0003993000974254997,0.06395404906620485,0.016431363301585025,0.10936574438249423,2.0397827162842006,7.959671323890721,1.3144260632637597,1.0744193872571302,0.1719516673535466,0.34123238023087765,6.883445200245724,0.05291549146256713,0.02588378570005645,0.7018111275927161
52,0.025027118566920584,0.00019863910294990448,0.042118855407310245,0.08438697239154103,0.0002952218875210372,1.27489286323571,7.959672745365211,2.0981975716727064,2.734262532763914,0.1357707285426173,0.3832916188854405,7.961984711637745,0.9599733192246802,0.0178771379933238,0.1373650727365785
53,0.07014801673699991,0.5680195761165272,0.1923862146220299,0.17405404366149724,0.023662190481888678,0.05288986868594847,7.959708868258222,2.828334346975499,1.3216957583147497,1.198834191190059,1.7243136198361917,6.559996292326549,0.913308856983015,0.40655537649673334,0.48707194455550606
54,0.2877813416324427,0.00022040716094407002,0.3875537390606255,0.11073008139937024,0.09109548934253006,1.4418885213896324,24.873989275424723,1.7569954548804354,0.6953404275635506,0.603203915494305,0.768198526911668,7.181308597141923,0.6732466481589761,0.011318846178589581,0.08603114797448086
55,0.44851044147621577,0.5769354373265314,0.2393908447323923,0.0959449694386341,0.09407037707563023,1.0071614226770542,12.934435895526866,1.9476517225935979,0.5838210040714742,0.7152917441411901,0.23077264511856654,5.383788208262054,0.5215907837157481,0.04387178363924704,0.5459081617018562
56,0.013074376731968363,0.5831731774782596,0.08132565062376153,0.0031279888387119436,0.05205804475840692,3.0143959410886367,4.974798210331411,0.6157757736856908,1.1603010045676356,1.0607946766776664,0.4003613000440751,8.81329687161673,0.5686013255812483,0.17627592031710648,0.5264905526954458
57,0.02299604566458005,0.5827803427848072,0.39786906107474074,0.012297282180172677,0.1838442405510383,1.0911623014893763,17.909259014885635,1.2256620706280508,1.0114179016993035,1.5221379977687945,0.8915467595627611,8.81327469115011,0.4773182055509295,0.2618105034722724,1.0130871583324925
58,0.1831606806356137,0.56086631364203,0.2940713926410149,0.020439886904770735,0.11543404582482006,1.5892964781210956,3.9798433841771867,1.8544097454759765,1.0227949250861812,0.3502607032873115,0.4735444041639383,6.883171046915548,1.6275853082001,0.02418991849219765,0.4709640399896742
59,0.15313874242225275,0.11372692816279471,0.2439445477852346,0.020173749627282356,0.005663379156175996,1.7319129884237299,31.8385000947286,1.1974778088267755,0.08181882463617995,1.095605382813467,0.3500440979750472,9.001658033982622,0.5960503290032868,0.037179864390143536,0.13819426730148976
60,0.4945589165654992,0.4700581220794888,0.04210789750449943,0.03989078072805231,0.07812367546645976,1.2650904478171228,12.934435914576746,0.16509962817527324,0.684112706786177,1.3309258368071255,0.35011825731421453,7.181781509607536,1.4271900342003825,0.010662474864094662,0.104272666827395
61,0.2655959264568559,0.905041391966771,0.06513165023370675,0.020562946001613312,0.003538573752661852,2.4414961095683765,0.9949686665275337,2.014246597865771,2.0298867933928477,0.16893574081267815,0.6330053229949719,9.35317290030547,0.707825023335662,0.016308938027897568,0.47585971246780545
62,0.2285245788276609,8.790140427275581e-05,0.06771229001810987,0.6014208393316453,0.04068175607292958,0.30702420782933615,8.954603207972934,1.7246735104698345,2.7242267779561686,1.4344699623720487,0.2396562766439807,9.001221244520229,2.6067232472630764,0.013864186285996283,0.2378616856744351
63,0.11830833818377226,0.5904156776096432,0.3266716751576503,0.05825812581246506,0.007807172315996849,2.170918126886768,1.989921928502632,2.100842968798286,1.1849140503748679,0.09128449526404836,1.7640940843714255,7.962186045878454,0.579873217552052,0.03425671616391668,0.25517103552040155
64,0.027301267160397512,0.21143911977081656,0.25195090760399297,0.20189119448661624,0.01601768643964557,2.4658100832689485,12.934435053795745,0.6178766227318633,0.5089956447018551,0.2703924932834454,1.3686215875061407,2.581330404022598,0.6699678518025323,0.019296464358959042,0.9793506326712915
65,0.08145026561514926,0.5349975907733804,0.1479018118840014,0.021084907636134468,0.029210617451930456,1.807839443205033,7.9596771104278545,2.9682377183846107,0.5833310443868172,1.0317655655566895,1.0146691982441425,2.5844808731183875,0.1831991172594698,0.020328224113058013,0.3096772085554882
66,0.41127604334020373,0.5910283989046746,0.06330322174983329,0.012335122933116428,0.013767949267994116,1.0681227767638468,4.9748030044870735,1.575653911313978,1.3302761840316393,1.09218981258568,0.28877910028874965,3.577399194189546,0.3280812781685576,0.2039665912048534,0.43113730971298736
67,0.29248377349234655,0.5482614127216733,0.27807963483347337,0.5888484863484266,0.0007619110652643445,2.310501083727001,24.873863002441603,2.5758478077471594,2.9079685722603585,1.4613236018451232,0.15142794677180405,4.885283740367523,2.3088898476575643,0.022857264991543502,0.6291466663913212
68,0.01864158260910384,0.5635543165083495,0.15714117583085518,0.04221739472199341,0.08682488363575819,2.3618255440172504,7.959671311363916,0.18826825765655997,1.0093703202316178,0.33183688029185987,0.18591048719645897,6.560014006797939,0.33442660261476576,0.10952327148108765,0.014507447359903836
69,0.6443124518555503,0.5541896991088998,0.15251038260002342,0.03735024818654112,0.11872111204894364,0.9346272285162058,7.959664026894091,4.029584403428586,1.0524750226085864,0.7376006856617465,0.7672299745343771,5.382234069658395,0.6569798020787765,0.06593907356499429,0.6660624915565911
70,0.2201830195889724,0.5706545816857133,0.012211148456304294,0.020446269379962165,0.031491108741565,0.5853690684732271,8.954656505628087,1.4632064669835643,0.012046377349218318,0.9985121693447887,0.537734072159811,5.382183566536902,1.4366125780232082,0.007689181545774915,0.47374447656807206
71,0.03084917696396715,0.5991813821061485,0.06124146130454437,0.07367520841132266,0.013323241992583583,1.2388118812013431,19.89908257297308,2.1231953286503185,2.0788809881890984,1.099913247848356,0.5327034142696512,7.961949350414358,2.7797151225538563,0.07663898528860713,0.623316676451104
72,0.09010084324749552,2.434767045750974,0.8880062416050107,0.053354679452646464,0.0010236724605140832,1.3081393063043762,9.949561342319496,1.2842295419040504,1.3986580878417243,1.3040026694110978,0.6069381919650283,7.962460407736575,1.493981950917398,0.03792954417900063,0.5450316032981952
73,0.09540976064945103,0.06011692780608432,0.05026042802167434,0.3030331216827228,0.03644574732438903,2.0745207678886075,8.954602830837999,2.613477994992401,1.2872191309835799,0.5111256416932406,0.9616109852524701,8.813369227636885,1.4032901721167228,0.020317243612666402,0.16609083173939965
74,0.011243729398782149,0.5685142443907955,0.17135727474247178,0.07722452285317835,0.1116807708578473,1.7378436232464338,9.949565235819815,1.675338794681906,1.0722237605545537,1.8141844807796375,0.6870589952030954,8.813280990953412,1.36678251176712,0.013836194804017765,0.2554581593256984
75,0.4884602820942924,7.2970680741156055,0.5146611637214595,0.002183569945722404,0.02878034542989406,1.1153625468899264,9.949612583199647,1.1788097028319982,1.2833516856344218,1.7227267795509889,0.6052665878304531,2.58353623182305,0.7613483869533368,0.1831007885031113,0.2977385328591069
76,0.12143834837329279,0.5785554376568541,0.24699845206516574,0.16474307739173663,0.06679315771690437,1.6132787254714316,9.949562730574664,1.9925100709551842,1.0620365275554455,0.59075231245642,0.15623729703152378,5.382813521717516,0.32086036891975667,0.015216755900794965,0.5253192878298272
77,0.055561970895107816,0.5928595901958635,0.4095693022107375,0.012951516077591223,0.011824443195524193,2.215804564696114,9.949571907405435,1.2275604123704156,1.0285922710163184,0.05199235511580724,0.9030567783302672,6.884069633708899,2.438897832638574,0.23530142278990596,0.4100693216902336
78,0.2728495526086489,0.5490936087235663,0.12089740214886861,0.07726429135582832,0.0008869978172649347,1.9569511855508033,9.949575917426738,1.790531056890515,1.4400187420364503,0.09224343507652577,0.5595493363682564,7.1821380655956695,0.31143255966962613,0.05260478515569034,0.8228884634772733
79,0.14085365813225179,0.5808142285092861,0.14028769677457809,0.08228211635778586,0.05097609246952963,1.320393211700015,8.95464824830285,1.0469427824925077,1.734381865148002,0.6645185112891312,1.2995498921172874,10.120392528566097,1.4698593668441688,0.01808675452335251,0.16388797663507404
80,0.09591411858530438,0.5478709738757754,0.3018536560154145,0.09854121692561396,0.08792328235561048,1.2886250296904294,19.89908287891354,4.38012959823636,0.26500756319923724,0.8762096217650779,0.55953446888957,9.001316403209719,0.9032288013702718,0.08162785988688981,0.07671298204512311
81,0.07738887323387858,0.5724660895088249,0.22601227516292738,0.007854860058144396,0.04623730401481127,0.2473665196138981,12.93443637857775,1.080753657969204,1.584509519650254,0.20474787505888514,0.1565783992174694,6.883500836083568,1.2586965102079226,0.12445227057795805,0.5482002354703361
82,0.3054310352391264,0.00019589833014500813,0.3472452260193699,0.10960399198197673,0.026622069785653516,1.6631044176897163,3.979849208242456,1.2062478155963277,0.2613102598568595,0.9640399074116104,0.9570705809238866,9.353442600017999,1.4875956649162987,0.06421670928251189,0.4016854070261928
83,0.43203665110680894,0.5569665774083303,0.06504828932436245,0.045746523382864314,0.10827659423101242,1.6113433497013432,4.974831600443865,1.5261570879971416,0.4871773078215611,1.5924686164069506,0.48076338047203393,0.0006199015164405353,0.7943250684435945,0.00409633759209882,0.27809957279036013
84,0.27192980931684896,0.3410561687578161,0.009529518827961833,0.0975475663091082,0.026392396534023796,1.659558008363696,3.9798354045312436,2.288942282184795,2.0020217251642336,0.7188719078553945,0.4060201554459546,5.3848479896530215,0.959108815785843,0.04072440958025325,0.058012707457123724
85,0.09038605408914513,0.4320391581793021,0.2105306717418145,0.08998883587270302,0.003758822303043247,0.8188244509571945,4.97482798662285,2.0537484156840335,0.10160065375417915,0.9125970195980102,0.4750738082088013,7.181744447312074,1.785260166658876,0.031466948228150216,0.9932672001673275
86,0.056982832948967006,0.5822147499211461,0.48012829509111105,0.007766497468080956,0.0883977640000184,1.2154724420191414,4.9747996134439205,4.342785326630292,1.8493833835375142,0.24691201640611382,0.4042148455794212,10.12036571346557,0.3023521033875767,0.08448860269306024,0.8309186927381234
87,0.18995949096527495,0.5639159409609148,0.37056813467381233,0.07298355644057057,0.03325247838209963,1.3359544789174471,24.873850794047577,2.1124692496396236,2.719043242007505,1.3822781356707665,1.3186651873826811,5.384855161174464,0.7720038601834922,0.01570043859742043,0.11699050376276077
88,0.009855096038284935,0.0012721182776912257,0.05554816696000138,0.005485329330700153,0.19299782625451065,0.1931793184516799,7.959743394149944,2.040164371452022,0.07922434638961917,0.05052080322981212,0.2691826553347809,5.383376273342936,2.6275047540068464,0.015031321235280615,0.27545062112638874
89,0.6628943685582916,0.00043237732395547276,0.26040409624966093,0.16407303732828155,0.035876941493181914,1.553285362679393,16.914235458123702,1.5223715802698905,2.1754480689115994,2.0221951897745924,0.3216921442870202,2.5842685477238767,2.7515196549553416,0.03494112788202486,0.1608170347317106
90,0.3316511632524094,0.010393977360496605,0.42371749824068716,0.07797522363035884,0.19267848860475217,1.322432625763998,4.974798058743104,2.0283444876316494,1.0125481672532644,1.0995624359288243,0.8153850692297517,10.998293679159534,2.631350568600137,0.07522020640647753,0.7568452323399661
91,0.36103293345862575,0.5156826085164389,0.3196278303948181,0.007121254996771344,0.2670891128333073,1.5430202977460894,0.9949658729272457,1.6258268350592076,1.6796009986552214,1.0446045811363902,1.1604191725761197,9.353185737474968,1.4224960819446082,0.03756567364651886,0.4064858070394166
92,0.027012885476638226,0.5673669060224646,0.8733319201084683,0.07278975292780457,0.06304151071111001,0.6844991428044729,3.9798329896900526,2.0900118515921378,1.2590432437586863,1.2588695816187254,0.43089738153100043,8.61625051388003,0.4179815848139725,0.026769951001860193,0.1312881369948613
93,1.3202923527224242,0.0007610501654321896,0.3654877185284411,0.001070035978198654,0.4637972044070586,1.1573898951698247,12.934454794593039,0.077418261262018,0.384055893651464,1.1581376220629593,0.13792563745825248,8.813329320991363,0.9823808319388263,0.09483486219411219,0.24738887785748886
94,0.07117656102743158,0.542094001447403,0.05980067915408749,0.08056856703689255,0.008926210460198293,2.903684726158019,19.899076857582294,3.173096629981302,0.08341513183810179,1.5891668799620575,0.20332989519301492,5.383495638603353,1.4033819452300733,0.15541771325151643,0.5030313236625865
95,0.08633812815588274,0.5315497898997826,0.18151849893952574,0.27580422309463165,0.023743342647803693,1.6118471928064935,19.89908317597108,1.5681922502340306,1.1709272830117676,1.318514971008824,0.5785822566668735,5.382248604172332,2.645787132115931,0.014002397102323982,0.19464331820974579
96,0.29927915120267484,0.557428601670301,0.15492686328746155,0.04142079931290379,0.011049143062100118,0.01566086899107688,3.9798330702698443,1.2117612735486745,1.176756192756791,0.2243876291495539,0.590075406955826,7.962237980141019,0.37629209741812275,0.03806958697856189,0.34739152297578
97,0.7419664944474953,0.00026371725926993507,0.13404461116416708,0.02175831402799193,0.009352506420440129,1.27068058900403,1.989921168523015,1.99687120499744,0.8513773782498362,1.6598227188390382,1.4963879159246503,3.5796286632574734,0.7639832098428769,0.030310130061856455,0.09456626030637949
98,0.2321519566319089,0.5528460845447203,0.3895515616415296,0.02342305061317695,0.019860381907249446,1.9352694180863104,7.959670379652552,1.1296727951208716,1.762281055331556,1.0360368981233243,0.04391591550738383,0.00043308011811049596,0.6007888383803923,0.01775612800836157,0.45850487037273524
99,0.010881819742671009,0.5843681051671424,0.11228270386860043,0.03993731205184481,0.10109390709233754,1.2485022850097565,4.974795048596215,2.0870025251511244,1.2972554778923175,2.2405612625590265,0.8042222912734474,4.885943358213499,0.6344531575990153,0.2529906564383886,0.23035431399406647
